FID,ICEAREA,H,class_height,class_length
1207,53.26686561,1.401272598,Bergy bit,Bergy bit
1208,871.1024927,1.674569888,Bergy bit,Small
1209,2139.049486,3.40809129,Bergy bit,Small
1210,628.3352201,1.826332056,Bergy bit,Small
1211,338.6380791,1.055557063,Bergy bit,Small
1212,213.0755438,0.331205651,Growler,Bergy bit
1213,114.1250466,2.132703304,Bergy bit,Bergy bit
1214,199.0231355,0.43981322,Growler,Bergy bit
1215,87.43717083,0.244905056,Growler,Bergy bit
1216,315.789442,1.428955376,Bergy bit,Small
1217,967.3784468,1.634069616,Bergy bit,Small
1218,169.8642128,2.159429908,Bergy bit,Bergy bit
1219,288.5506863,0.293139503,Growler,Small
1220,175.1641355,0.495188133,Growler,Bergy bit
1221,382.016739,3.189797521,Bergy bit,Small
1222,470.4310484,1.377485233,Bergy bit,Small
1223,290.1341488,1.49207914,Bergy bit,Small
1224,389.3481969,2.191086829,Bergy bit,Small
1225,180.4607871,0.66780412,Growler,Bergy bit
1226,337.6061696,0.281198485,Growler,Small
1227,138.0403606,0.496356562,Growler,Bergy bit
1228,237.6642858,0.443088126,Growler,Small
1229,399.1400932,0.662064916,Growler,Small
1230,635.9814747,1.477414288,Bergy bit,Small
1231,82.82946674,0.524404222,Growler,Bergy bit
1232,114.7347725,0.562511782,Growler,Bergy bit
1233,169.8147105,2.519957662,Bergy bit,Bergy bit
1234,469.4943866,0.33926278,Growler,Small
1235,92.89648116,1.855937779,Bergy bit,Bergy bit
1236,1692.09071,0.874333644,Growler,Small
1237,471.0739293,1.004013003,Bergy bit,Small
1238,3058.483919,4.467739376,Bergy bit,Small
1239,314.4493059,3.597829574,Bergy bit,Small
1240,347.4891942,3.839149539,Bergy bit,Small
1241,713.9130302,2.562410426,Bergy bit,Small
1242,936.5964956,3.646754817,Bergy bit,Small
1243,643.7489123,3.065543887,Bergy bit,Small
1244,1769.830559,2.226368901,Bergy bit,Small
1245,148.9211345,4.537368289,Bergy bit,Bergy bit
1246,2993.028682,5.954873217,Small,Small
1247,1263.419323,3.422171734,Bergy bit,Small
1248,2672.989217,2.545806826,Bergy bit,Small
1249,1342.688617,2.138482713,Bergy bit,Small
1250,918.7888277,3.154095787,Bergy bit,Small
1251,22245.83056,11.51397389,Small,Large
1252,2672.989217,2.545806826,Bergy bit,Small
1253,1342.688617,2.138482713,Bergy bit,Small
1254,918.7888277,3.154095787,Bergy bit,Small
1255,22245.83056,11.40848862,Small,Large
1256,1467.465188,4.216850755,Bergy bit,Small
1257,1820.977684,3.764668258,Bergy bit,Small
1258,5015.12006,3.872546073,Bergy bit,Medium
1259,690.4121672,3.863509334,Bergy bit,Small
1260,1356.463441,4.851835284,Bergy bit,Small
1261,1041.786358,3.899358955,Bergy bit,Small
1262,2310.48461,6.651576888,Small,Small
1263,337.9673997,2.184579274,Bergy bit,Small
1264,1117.613317,4.020087418,Bergy bit,Small
1265,1179.790581,4.891117176,Bergy bit,Small
1266,580.9024797,1.328099367,Bergy bit,Small
1267,409.4920264,0.340268894,Growler,Small
1268,215.6347609,0.25133009,Growler,Bergy bit
1269,405.287549,0.851080496,Growler,Small
1270,47.20280289,1.101330977,Bergy bit,Bergy bit
1271,137.1418513,0.656639742,Growler,Bergy bit
1272,58.45989072,0.413589811,Growler,Bergy bit
1273,447.6263433,1.359933496,Bergy bit,Small
1274,32.21332608,0.955212328,Growler,Bergy bit
1275,272.6035918,2.361744761,Bergy bit,Small
1276,36.02831537,1.255549255,Bergy bit,Bergy bit
1277,110.8201141,1.207125557,Bergy bit,Bergy bit
1278,213.2396738,0.664604811,Growler,Bergy bit
1279,119.803107,0.58969412,Growler,Bergy bit
1280,197.0658063,0.395557684,Growler,Bergy bit
1281,50.94656247,1.060895526,Bergy bit,Bergy bit
1282,63.74340706,1.146185296,Bergy bit,Bergy bit
1283,69.46448074,0.96973142,Growler,Bergy bit
1284,188.7271294,1.030413005,Bergy bit,Bergy bit
1285,102.7554124,1.009185352,Bergy bit,Bergy bit
1286,134.4587419,1.314465183,Bergy bit,Bergy bit
1287,162.545128,0.815844384,Growler,Bergy bit
1288,206.2294112,0.346365535,Growler,Bergy bit
1289,355.5534665,0.203988469,Growler,Small
1290,40.68429105,0.582029049,Growler,Bergy bit
1291,255.9989793,0.520835574,Growler,Small
1292,204.5863152,0.636513239,Growler,Bergy bit
1293,87.99300754,0.632182804,Growler,Bergy bit
1294,125.3810751,0.451017147,Growler,Bergy bit
1295,125.515484,0.487720879,Growler,Bergy bit
1296,100.1284835,0.743951141,Growler,Bergy bit
1297,100.6649446,0.433967623,Growler,Bergy bit
1298,208.4478056,0.388251696,Growler,Bergy bit
1299,113.1956565,0.311385812,Growler,Bergy bit
1300,153.4588783,0.44168771,Growler,Bergy bit
1301,886.0778811,0.795084155,Growler,Small
1302,405.6219263,2.132910912,Bergy bit,Small
1303,747.3156121,4.762070971,Bergy bit,Small
1304,714.1417115,4.34965472,Bergy bit,Small
1305,165.2046504,1.552581638,Bergy bit,Bergy bit
1306,2734.194607,3.278257062,Bergy bit,Small
1307,922.2799642,3.29469394,Bergy bit,Small
1308,310.8349298,1.344215736,Bergy bit,Small
1309,106.2082836,1.182025915,Bergy bit,Bergy bit
1310,283.4142706,1.629370332,Bergy bit,Small
1311,200.2713265,0.65873516,Growler,Bergy bit
1312,407.9267231,0.572099736,Growler,Small
1313,584.9187422,1.043219649,Bergy bit,Small
1314,184.0687565,1.121411974,Bergy bit,Bergy bit
1315,118.2577066,1.173746979,Bergy bit,Bergy bit
1316,320.6968232,1.62576727,Bergy bit,Small
1317,53.58615148,0.169660829,Growler,Bergy bit
1318,402.3506666,1.19391471,Bergy bit,Small
1319,502.9921135,1.009490907,Bergy bit,Small
1320,81.20179838,2.876639605,Bergy bit,Bergy bit
1321,317.1041288,0.273253492,Growler,Small
1322,152.1312407,0.634666247,Growler,Bergy bit
1323,202.6830646,0.400218565,Growler,Bergy bit
1324,154.4709848,3.339334035,Bergy bit,Bergy bit
1325,705.4666607,2.143362455,Bergy bit,Small
1326,91.13332772,1.054245537,Bergy bit,Bergy bit
1327,492.683767,2.803088073,Bergy bit,Small
1328,437.9020723,1.297645756,Bergy bit,Small
1329,124.317699,1.487968214,Bergy bit,Bergy bit
1330,527.4204097,1.665095138,Bergy bit,Small
1331,162.9035516,0.548184376,Growler,Bergy bit
1332,1031.06305,2.05016302,Bergy bit,Small
1333,793.872962,2.404696165,Bergy bit,Small
1334,78.90542984,1.040797427,Bergy bit,Bergy bit
1335,5920.695086,3.42790272,Bergy bit,Medium
1336,655.6391143,2.897477684,Bergy bit,Small
1337,157.1102065,1.671942703,Bergy bit,Bergy bit
1338,74.00146708,2.804828997,Bergy bit,Bergy bit
1339,2611.00054,4.070795397,Bergy bit,Small
1340,86.71274194,2.61858381,Bergy bit,Bergy bit
1341,48.61867172,1.872030812,Bergy bit,Bergy bit
1342,145.48038,3.104830814,Bergy bit,Bergy bit
1343,137.197855,2.344416591,Bergy bit,Bergy bit
1344,241.7595561,3.897096893,Bergy bit,Small
1345,314.0122873,2.00127737,Bergy bit,Small
1346,1624.807237,3.794877053,Bergy bit,Small
1347,226.1841762,2.17628097,Bergy bit,Small
1348,55.71977031,1.292306423,Bergy bit,Bergy bit
1349,161.6604293,3.145051684,Bergy bit,Bergy bit
1350,374.5201268,1.830741945,Bergy bit,Small
1351,122.0505739,1.927486073,Bergy bit,Bergy bit
1352,77.09145784,2.59760466,Bergy bit,Bergy bit
1353,1707.176369,3.867780203,Bergy bit,Small
1354,1125.664523,4.268516315,Bergy bit,Small
1355,1256.765545,7.502860278,Small,Small
1356,783.8526026,3.862669943,Bergy bit,Small
1357,1045.900897,4.292575687,Bergy bit,Small
1358,520.8738547,3.682821575,Bergy bit,Small
1359,325.8456481,3.589941294,Bergy bit,Small
1360,597.9870104,2.931925529,Bergy bit,Small
1361,306.3122146,3.562175773,Bergy bit,Small
1362,97.31147496,2.226641557,Bergy bit,Bergy bit
1363,48.49351308,2.870191958,Bergy bit,Bergy bit
1364,964.783258,3.326476184,Bergy bit,Small
1365,593.4539548,2.727431663,Bergy bit,Small
1366,467.6849459,2.548151596,Bergy bit,Small
1367,438.9656465,2.109805721,Bergy bit,Small
1368,350.114827,2.172271954,Bergy bit,Small
1369,219.2677126,2.951213597,Bergy bit,Bergy bit
1370,199.8144508,2.063541014,Bergy bit,Bergy bit
1371,290.0946619,1.622578371,Bergy bit,Small
1372,346.0734101,1.724938688,Bergy bit,Small
1373,401.4992329,3.325708375,Bergy bit,Small
1374,416.8915149,4.277502051,Bergy bit,Small
1375,281.7209936,2.088002096,Bergy bit,Small
1376,684.2503604,3.104784537,Bergy bit,Small
1377,5923.185789,7.797917953,Small,Medium
1378,347.4922432,3.285306391,Bergy bit,Small
1379,454.9964574,3.403714677,Bergy bit,Small
1380,574.776427,2.771967891,Bergy bit,Small
1381,2162.205482,4.758202957,Bergy bit,Small
1382,2695.310635,5.39572665,Small,Small
1383,543.4840593,3.728123951,Bergy bit,Small
1384,1074.021085,3.33752738,Bergy bit,Small
1385,452.3079895,2.998792352,Bergy bit,Small
1386,684.0258633,2.192147283,Bergy bit,Small
1387,353.4735824,3.22843741,Bergy bit,Small
1388,44.72717369,2.269359933,Bergy bit,Bergy bit
1389,276.0598236,2.807513149,Bergy bit,Small
1390,206.4714926,2.765165157,Bergy bit,Bergy bit
1391,41.24195004,2.07360575,Bergy bit,Bergy bit
1392,347.5070466,2.99055942,Bergy bit,Small
1393,835.1271185,2.113729933,Bergy bit,Small
1394,80.96726108,2.170483129,Bergy bit,Bergy bit
1395,3899.895793,2.728387111,Bergy bit,Medium
1396,568.5158788,2.998595917,Bergy bit,Small
1397,1703.893257,3.614585081,Bergy bit,Small
1398,2856.516655,2.506227638,Bergy bit,Small
1399,204.1334728,2.524778981,Bergy bit,Bergy bit
1400,148.0247696,1.815979782,Bergy bit,Bergy bit
1401,683.1400872,1.785765112,Bergy bit,Small
1402,2243.702772,3.67440608,Bergy bit,Small
1403,1323.688926,2.414809038,Bergy bit,Small
1404,146.484668,1.648153343,Bergy bit,Bergy bit
1405,76.23503151,0.903110912,Growler,Bergy bit
1406,482.8481179,3.441284306,Bergy bit,Small
1407,1289.288218,5.171554414,Small,Small
1408,2989.962962,3.869969529,Bergy bit,Small
1409,1280.559517,5.742230654,Small,Small
1410,5624.182396,5.937040178,Small,Medium
1411,2281.517302,8.294273117,Small,Small
1412,466.9145223,3.538663037,Bergy bit,Small
1413,494.3887594,2.177451197,Bergy bit,Small
1414,890.2487564,3.40759533,Bergy bit,Small
1415,458.5280753,2.931444409,Bergy bit,Small
1416,605.8260939,5.069973211,Small,Small
1417,2076.223281,5.29565027,Small,Small
1418,529.864971,2.718246016,Bergy bit,Small
1419,2540.472468,4.713967086,Bergy bit,Small
1420,1836.904975,6.418580213,Small,Small
1421,1130.505096,3.916126329,Bergy bit,Small
1422,888.386703,5.228954269,Small,Small
1423,495.5952032,3.696226863,Bergy bit,Small
1424,2380.752129,3.738577921,Bergy bit,Small
1425,555.4636012,5.523779319,Small,Small
1426,560.5269947,2.903734781,Bergy bit,Small
1427,1512.78499,6.311334836,Small,Small
1428,732.419043,5.584131294,Small,Small
1429,773.765655,5.523543716,Small,Small
1430,502.1362024,5.069296281,Small,Small
1431,1565.793342,3.20802966,Bergy bit,Small
1432,1812.944654,4.021929,Bergy bit,Small
1433,1311.151536,3.426682059,Bergy bit,Small
1434,2425.449511,6.355420858,Small,Small
1435,2126.600355,7.388994751,Small,Small
1436,205.1303386,7.816140956,Small,Bergy bit
1437,384.3869695,3.105954368,Bergy bit,Small
1438,205.3782491,3.152573471,Bergy bit,Bergy bit
1439,453.4040099,2.666759652,Bergy bit,Small
1440,145.2327565,3.71022755,Bergy bit,Bergy bit
1441,1051.154376,3.957829381,Bergy bit,Small
1442,645.4425992,3.313598607,Bergy bit,Small
1443,254.3687883,3.926876389,Bergy bit,Small
1444,604.2798824,3.672257493,Bergy bit,Small
1445,778.092954,4.022654629,Bergy bit,Small
1446,107.8596187,7.345428575,Small,Bergy bit
1447,208.3113485,4.920269552,Bergy bit,Bergy bit
1448,1079.460044,3.446894665,Bergy bit,Small
1449,783.8277325,4.109687261,Bergy bit,Small
1450,417.3441458,4.666368671,Bergy bit,Small
1451,573.3434406,4.544869374,Bergy bit,Small
1452,427.6666259,3.995854814,Bergy bit,Small
1453,275.9607801,5.215410574,Small,Small
1454,5023.150727,4.234756996,Bergy bit,Medium
1455,167.0702266,3.387659152,Bergy bit,Bergy bit
1456,990.0599438,2.611720468,Bergy bit,Small
1457,897.5824403,3.224566383,Bergy bit,Small
1458,1691.033414,5.685927192,Small,Small
1459,2661.57977,5.696841873,Small,Small
1460,4010.631354,5.075507203,Small,Medium
1461,1059.388319,5.186092473,Small,Small
1462,652.4878641,6.077852348,Small,Small
1463,547.6153425,2.612215811,Bergy bit,Small
1464,727.3800426,4.855907926,Bergy bit,Small
1465,464.8850579,2.205928106,Bergy bit,Small
1466,429.8645695,3.71984807,Bergy bit,Small
1467,344.1476137,1.863360972,Bergy bit,Small
1468,90.14257538,3.700354903,Bergy bit,Bergy bit
1469,535.652953,4.227845485,Bergy bit,Small
1470,39.29787457,2.484375656,Bergy bit,Bergy bit
1471,215.6443019,3.214470605,Bergy bit,Bergy bit
1472,811.8649491,3.13720976,Bergy bit,Small
1473,391.894615,3.775869607,Bergy bit,Small
1474,46.68480897,2.187188149,Bergy bit,Bergy bit
1475,48.75304651,2.95118898,Bergy bit,Bergy bit
1476,182.0357122,3.729425878,Bergy bit,Bergy bit
1477,37.59120667,2.288157907,Bergy bit,Bergy bit
1478,412.1748716,4.039066022,Bergy bit,Small
1479,165.8526012,3.096045234,Bergy bit,Bergy bit
1480,342.3189849,3.195837777,Bergy bit,Small
1481,99.95793849,1.509191876,Bergy bit,Bergy bit
1482,194.7966066,4.127605473,Bergy bit,Bergy bit
1483,927.4912143,3.78940063,Bergy bit,Small
1484,650.7979528,3.392452174,Bergy bit,Small
1485,1308.648871,3.269058767,Bergy bit,Small
1486,271.2595032,2.171975133,Bergy bit,Small
1487,56.68274107,2.383644879,Bergy bit,Bergy bit
1488,937.0397388,2.529841805,Bergy bit,Small
1489,173.703571,2.149355565,Bergy bit,Bergy bit
1490,592.0312617,3.325028426,Bergy bit,Small
1491,127.6189442,2.872967221,Bergy bit,Bergy bit
1492,279.3759651,3.297603283,Bergy bit,Small
1493,213.8042161,2.38432867,Bergy bit,Bergy bit
1494,128.6537869,2.136120505,Bergy bit,Bergy bit
1495,457.3597858,4.300595529,Bergy bit,Small
1496,664.692009,3.485904844,Bergy bit,Small
1497,567.8649611,3.297498781,Bergy bit,Small
1498,322.0387546,3.741548303,Bergy bit,Small
1499,1499.148944,3.210391186,Bergy bit,Small
1500,1168.278436,4.924754615,Bergy bit,Small
1501,244.4962387,1.885040333,Bergy bit,Small
1502,3960.117827,5.025494613,Small,Medium
1503,71.97893047,0.687849934,Growler,Bergy bit
1504,1168.943766,2.090975385,Bergy bit,Small
1505,2867.834246,2.172457853,Bergy bit,Small
1506,59.43655562,0.582777202,Growler,Bergy bit
1507,238.5995243,0.278499378,Growler,Small
1508,262.9934945,0.771376142,Growler,Small
1509,1274.106491,0.518295948,Growler,Small
1510,1173.73791,1.800542975,Bergy bit,Small
1511,221.1803212,2.632996163,Bergy bit,Bergy bit
1512,2756.965902,2.810813164,Bergy bit,Small
1513,290.1480627,1.714924098,Bergy bit,Small
1514,586.3555626,2.020776743,Bergy bit,Small
1515,316.1911013,1.699080721,Bergy bit,Small
1516,57.57291937,0.435682174,Growler,Bergy bit
1517,110.0950584,0.647756033,Growler,Bergy bit
1518,68.11146498,1.353464902,Bergy bit,Bergy bit
1519,53.13771057,1.271304796,Bergy bit,Bergy bit
1520,117.1616468,2.409917438,Bergy bit,Bergy bit
1521,463.4617384,1.639592951,Bergy bit,Small
1522,1422.032655,2.726426496,Bergy bit,Small
1523,56.29305243,1.935989025,Bergy bit,Bergy bit
1524,956.2281109,1.137146353,Bergy bit,Small
1525,967.7214695,0.481078367,Growler,Small
1526,410.4364126,2.320874624,Bergy bit,Small
1527,784.0965267,3.631967227,Bergy bit,Small
1528,602.0033076,3.68601287,Bergy bit,Small
1529,421.4204044,2.967664476,Bergy bit,Small
1530,490.8038445,1.754394703,Bergy bit,Small
1531,520.8764973,3.252148247,Bergy bit,Small
1532,220.3468306,0.844830255,Growler,Bergy bit
1533,733.4783095,0.670469958,Growler,Small
1534,580.0638841,1.310380945,Bergy bit,Small
1535,501.0259011,4.009874858,Bergy bit,Small
1536,1368.286066,4.848976754,Bergy bit,Small
1537,392.2581642,2.097642682,Bergy bit,Small
1538,659.1621046,0.929892351,Growler,Small
1539,893.4164654,0.478297306,Growler,Small
1540,286.3101464,2.099593282,Bergy bit,Small
1541,1067.206435,0.898691205,Growler,Small
1542,315.5752279,1.257823249,Bergy bit,Small
1543,519.3558774,0.566140334,Growler,Small
1544,427.5994215,0.352037845,Growler,Small
1545,1919.176665,0.174210442,Growler,Small
1546,14709.18705,11.53822353,Small,Medium
1547,319.4507712,1.126598607,Bergy bit,Small
1548,214.1266323,0.477470762,Growler,Bergy bit
1549,168.8248924,1.395863629,Bergy bit,Bergy bit
1550,511.2113473,0.408835812,Growler,Small
1551,485.7312582,0.763373001,Growler,Small
1552,256.1609066,1.335676387,Bergy bit,Small
1553,135.3276816,1.095017986,Bergy bit,Bergy bit
1554,425.051148,0.981199746,Growler,Small
1555,252.57667,1.17092048,Bergy bit,Small
1556,1333.487458,1.054847445,Bergy bit,Small
1557,199.924795,0.940275108,Growler,Bergy bit
1558,389.2344395,0.197215778,Growler,Small
1559,205.7085768,0.331872562,Growler,Bergy bit
1560,569.3855302,1.659287117,Bergy bit,Small
1561,104.6678983,0.881115096,Growler,Bergy bit
1562,54.83621502,1.404987216,Bergy bit,Bergy bit
1563,133.1489037,1.42163865,Bergy bit,Bergy bit
1564,176.8204701,1.631116211,Bergy bit,Bergy bit
1565,86.40404689,1.92263912,Bergy bit,Bergy bit
1566,203.3018179,0.348004006,Growler,Bergy bit
1567,407.2223572,2.399683571,Bergy bit,Small
1568,1101.285021,2.564926548,Bergy bit,Small
1569,4093.86179,4.046150567,Bergy bit,Medium
1570,676.1594273,2.523964031,Bergy bit,Small
1571,1294.681087,5.025540209,Small,Small
1572,123.0481274,2.767730632,Bergy bit,Bergy bit
1573,1089.731148,1.799742227,Bergy bit,Small
1574,567.5351639,2.512283071,Bergy bit,Small
1575,499.8958142,3.584306056,Bergy bit,Small
1576,522.8207561,2.599117742,Bergy bit,Small
1577,619.9084139,3.128802816,Bergy bit,Small
1578,635.8659671,2.180380581,Bergy bit,Small
1579,600.7971525,2.505486854,Bergy bit,Small
1580,423.1919306,1.339460474,Bergy bit,Small
1581,1032.386138,2.490994107,Bergy bit,Small
1582,85.93597531,1.307565452,Bergy bit,Bergy bit
1583,226.3235374,0.836880363,Growler,Small
1584,190.726188,2.150414603,Bergy bit,Bergy bit
1585,1743.40966,4.925142664,Bergy bit,Small
1586,427.2677341,3.176598592,Bergy bit,Small
1587,538.3962516,3.51593526,Bergy bit,Small
1588,739.1447935,3.190838545,Bergy bit,Small
1589,229.530449,1.199283995,Bergy bit,Small
1590,197.9299538,2.969599606,Bergy bit,Bergy bit
1591,132.1679852,2.568013671,Bergy bit,Bergy bit
1592,86.63476515,2.438909702,Bergy bit,Bergy bit
1593,86.21255517,2.548257987,Bergy bit,Bergy bit
1594,78.94526649,2.234593124,Bergy bit,Bergy bit
1595,61.27411032,2.08621251,Bergy bit,Bergy bit
1596,1266.322535,3.488541107,Bergy bit,Small
1597,3018.850115,4.273384272,Bergy bit,Small
1598,353.3570137,2.889719236,Bergy bit,Small
1599,303.6282907,2.918797233,Bergy bit,Small
1600,386.0006115,3.435506519,Bergy bit,Small
1601,1752.017352,5.167082156,Small,Small
1602,3142.256096,6.799171765,Small,Small
1603,583.7377266,0.374589871,Growler,Small
1604,356.6508054,0.893688519,Growler,Small
1605,151.075571,0.527833802,Growler,Bergy bit
1606,130.2421959,0.47359258,Growler,Bergy bit
1607,320.8150081,0.533322046,Growler,Small
1608,60.15151763,2.177806,Bergy bit,Bergy bit
1609,187.7261399,2.752358407,Bergy bit,Bergy bit
1610,108.9428308,2.105079148,Bergy bit,Bergy bit
1611,3042.196918,8.304249587,Small,Small
1612,858.2804464,1.52529871,Bergy bit,Small
1613,751.4379948,2.035255796,Bergy bit,Small
1614,40.44473362,1.413421987,Bergy bit,Bergy bit
1615,1788.883274,2.881310577,Bergy bit,Small
1616,311.0648632,2.661945112,Bergy bit,Small
1617,63.21469402,1.746483171,Bergy bit,Bergy bit
1618,51.37891722,1.259438534,Bergy bit,Bergy bit
1619,340.582489,2.278281443,Bergy bit,Small
1620,128.6090717,2.160797483,Bergy bit,Bergy bit
1621,1208.317363,3.551141467,Bergy bit,Small
1622,400.7790766,2.613646918,Bergy bit,Small
1623,103.132905,1.382593003,Bergy bit,Bergy bit
1624,767.1948215,2.395621944,Bergy bit,Small
1625,230.862987,1.054428421,Bergy bit,Small
1626,119.0848718,2.195674287,Bergy bit,Bergy bit
1627,212.0264938,0.922513968,Growler,Bergy bit
1628,35.99919033,1.505043137,Bergy bit,Bergy bit
1629,199.1846819,1.961622877,Bergy bit,Bergy bit
1630,144.1859231,1.869233888,Bergy bit,Bergy bit
1631,206.9336576,0.192534557,Growler,Bergy bit
1632,244.6311456,1.4066289,Bergy bit,Small
1633,224.2176542,2.24689552,Bergy bit,Bergy bit
1634,547.2596682,2.332414012,Bergy bit,Small
1635,214.0664253,2.233375849,Bergy bit,Bergy bit
1636,84.90352787,1.038972026,Bergy bit,Bergy bit
1637,287.1980443,2.469993753,Bergy bit,Small
1638,52.63497782,1.238551855,Bergy bit,Bergy bit
1639,1376.356263,2.890490456,Bergy bit,Small
1640,199.1122761,2.277661905,Bergy bit,Bergy bit
1641,702.3540096,2.293431552,Bergy bit,Small
1642,31.4822855,1.491848746,Bergy bit,Bergy bit
1643,1150.537921,3.508639582,Bergy bit,Small
1644,1072.469659,5.047554623,Small,Small
1645,685.369737,4.693707108,Bergy bit,Small
1646,1745.41055,4.355542436,Bergy bit,Small
1647,91.04935884,2.817427215,Bergy bit,Bergy bit
1648,1266.946148,4.580156759,Bergy bit,Small
1649,2681.041201,3.521856585,Bergy bit,Small
1650,932.3488536,3.079482317,Bergy bit,Small
1651,6515.221031,3.745633063,Bergy bit,Medium
1652,719.3898796,0.290419211,Growler,Small
1653,1825.824202,3.986504589,Bergy bit,Small
1654,250.3499255,1.108750897,Bergy bit,Small
1655,91.69381332,0.841773508,Growler,Bergy bit
1656,1299.541197,2.993002473,Bergy bit,Small
1657,188.3540814,1.560056389,Bergy bit,Bergy bit
1658,340.2716842,1.631107382,Bergy bit,Small
1659,1777.599379,4.195194724,Bergy bit,Small
1660,419.3091302,2.444074831,Bergy bit,Small
1661,739.0941608,2.571862261,Bergy bit,Small
1662,56.17248297,1.739060838,Bergy bit,Bergy bit
1663,272.3387184,3.169700288,Bergy bit,Small
1664,96.76834273,1.699479119,Bergy bit,Bergy bit
1665,49.0621326,1.462032322,Bergy bit,Bergy bit
1666,119.4002492,2.648604804,Bergy bit,Bergy bit
1667,931.5864846,1.589568717,Bergy bit,Small
1668,752.5546618,4.551253264,Bergy bit,Small
1669,255.7716809,1.440422663,Bergy bit,Small
1670,305.4608247,3.132520327,Bergy bit,Small
1671,336.5374114,0.796637514,Growler,Small
1672,245.841025,0.86350822,Growler,Small
1673,313.357067,1.296268462,Bergy bit,Small
1674,742.5164471,1.525434106,Bergy bit,Small
1675,95.14421844,2.064633791,Bergy bit,Bergy bit
1676,493.1587484,1.1041732,Bergy bit,Small
1677,5177.296701,2.491055801,Bergy bit,Medium
1678,745.5438537,1.882686773,Bergy bit,Small
1679,203.5135221,2.899628699,Bergy bit,Bergy bit
1680,239.9583372,0.633134387,Growler,Small
1681,232.818566,0.595614694,Growler,Small
1682,2570.708267,6.84765945,Small,Small
1683,106.8664358,2.120432536,Bergy bit,Bergy bit
1684,121.6886172,2.17497172,Bergy bit,Bergy bit
1685,141.2198335,2.876072377,Bergy bit,Bergy bit
1686,337.5959265,3.089854325,Bergy bit,Small
1687,745.1022687,4.12480534,Bergy bit,Small
1688,143.0149922,4.897562358,Bergy bit,Bergy bit
1689,885.3710464,7.715532514,Small,Small
1690,4296.149787,4.690992237,Bergy bit,Medium
1691,1545.495923,5.264548593,Small,Small
1692,670.0727823,3.320190011,Bergy bit,Small
1693,86.93731236,2.019354632,Bergy bit,Bergy bit
1694,624.0579785,2.934918859,Bergy bit,Small
1695,150.5551128,2.111598473,Bergy bit,Bergy bit
1696,69.23861194,2.609911922,Bergy bit,Bergy bit
1697,954.5523131,4.211901955,Bergy bit,Small
1698,53.91144408,2.058322813,Bergy bit,Bergy bit
1699,188.9326939,2.614929248,Bergy bit,Bergy bit
1700,104.2745739,4.102338232,Bergy bit,Bergy bit
1701,93.943756,2.263497512,Bergy bit,Bergy bit
1702,143.4627313,2.840910089,Bergy bit,Bergy bit
1703,267.465157,2.537817026,Bergy bit,Small
1704,218.5445001,2.650946846,Bergy bit,Bergy bit
1705,106.2083938,2.36310095,Bergy bit,Bergy bit
1706,904.742363,4.164164366,Bergy bit,Small
1707,616.6721003,4.904151923,Bergy bit,Small
1708,955.2437043,4.487214707,Bergy bit,Small
1709,105.7682307,8.515690801,Small,Bergy bit
1710,811.3973021,4.957780136,Bergy bit,Small
1711,432.9897773,1.639992716,Bergy bit,Small
1712,85.98971105,2.406723895,Bergy bit,Bergy bit
1713,60.8496448,2.013376313,Bergy bit,Bergy bit
1714,412.5123493,3.008278954,Bergy bit,Small
1715,170.1346294,1.774466457,Bergy bit,Bergy bit
1716,107.4717404,2.02856443,Bergy bit,Bergy bit
1717,37.82510352,1.110161071,Bergy bit,Bergy bit
1718,99.36199021,1.674647671,Bergy bit,Bergy bit
1719,75.56179356,1.316175352,Bergy bit,Bergy bit
1720,338.7072046,1.91907113,Bergy bit,Small
1721,268.8583367,1.284358453,Bergy bit,Small
1722,33.1600709,1.576500733,Bergy bit,Bergy bit
1723,212.839442,1.945203861,Bergy bit,Bergy bit
1724,404.2024304,2.368558125,Bergy bit,Small
1725,339.3674643,2.336265026,Bergy bit,Small
1726,12997.50963,10.78942391,Small,Medium
1727,196.1505897,2.849341438,Bergy bit,Bergy bit
1728,672.1740661,3.26971003,Bergy bit,Small
1729,178.5951767,2.897790291,Bergy bit,Bergy bit
1730,486.5055093,4.480495407,Bergy bit,Small
1731,73.29903772,2.75022283,Bergy bit,Bergy bit
1732,265.4118442,4.099963085,Bergy bit,Small
1733,368.376792,3.114431221,Bergy bit,Small
1734,246.8393767,4.912164834,Bergy bit,Small
1735,247.3963281,3.993197474,Bergy bit,Small
1736,360.1038036,4.392242987,Bergy bit,Small
1737,131.4270299,2.85769474,Bergy bit,Bergy bit
1738,1321.932247,4.948709837,Bergy bit,Small
1739,191.2336879,4.521425292,Bergy bit,Bergy bit
1740,459.2303091,4.105274098,Bergy bit,Small
1741,4718.202026,2.523410217,Bergy bit,Medium
1742,7152.503314,7.881147994,Small,Medium
1743,276.4919984,2.696045558,Bergy bit,Small
1744,132.4597812,2.568838671,Bergy bit,Bergy bit
1745,287.3202754,3.49515225,Bergy bit,Small
1746,408.8782532,3.617541488,Bergy bit,Small
1747,43.68776548,1.193214646,Bergy bit,Bergy bit
1748,801.67486,3.699032146,Bergy bit,Small
1749,358.7974212,3.232577302,Bergy bit,Small
1750,49.85768056,1.921418988,Bergy bit,Bergy bit
1751,78.02279818,3.212064576,Bergy bit,Bergy bit
1752,4498.553337,6.932946155,Small,Medium
