FID,ICEAREA,H,class_height,class_length
1135,70.12309384,3.224309145,Bergy bit,Bergy bit
1136,1600.006083,4.188744092,Bergy bit,Small
1137,34.82380223,3.106397245,Bergy bit,Bergy bit
1138,2193.884298,4.564773646,Bergy bit,Small
1139,670.0727823,3.819131357,Bergy bit,Small
1140,4208.435047,5.890661345,Small,Medium
1141,17002.2347,7.519629506,Small,Large
1142,86.93731236,2.998262617,Bergy bit,Bergy bit
1143,154.1312788,4.7224828,Bergy bit,Bergy bit
1144,40.65393114,2.88255103,Bergy bit,Bergy bit
1145,37.03285599,3.295758811,Bergy bit,Bergy bit
1146,43374.84066,15.56632886,Medium,Large
1147,156.0216966,3.28727245,Bergy bit,Bergy bit
1148,2130.723859,4.495842402,Bergy bit,Small
1149,54.85515118,3.136493444,Bergy bit,Bergy bit
1150,9359.901973,7.585327392,Small,Medium
1151,723.6935716,4.146245706,Bergy bit,Small
1152,8725.587639,6.728862357,Small,Medium
1153,18998.69967,8.379195003,Small,Large
1154,268.8077109,3.609769777,Bergy bit,Small
1155,5336.009748,9.270889761,Small,Medium
1156,9503.250686,5.807595941,Small,Medium
1157,647.6616988,3.925196338,Bergy bit,Small
1158,904.742363,4.509102944,Bergy bit,Small
1159,87.35262418,2.988755385,Bergy bit,Bergy bit
1160,54.45393491,2.704716919,Bergy bit,Bergy bit
1161,427.2677341,3.697627398,Bergy bit,Small
1162,42.09425211,2.839600402,Bergy bit,Bergy bit
1163,486.1591753,4.540750592,Bergy bit,Small
1164,910.4504933,4.576617,Bergy bit,Small
1165,38.56245637,3.843918193,Bergy bit,Bergy bit
1166,68.06717386,2.46378704,Bergy bit,Bergy bit
1167,304.8968625,3.432213763,Bergy bit,Small
1168,955.2437043,5.23330427,Small,Small
1169,61.63693357,3.103355514,Bergy bit,Bergy bit
1170,5718.38147,10.87236371,Small,Medium
1171,85.98971105,3.594682441,Bergy bit,Bergy bit
1172,198.2388439,4.367580858,Bergy bit,Bergy bit
1173,91.08630419,2.906488784,Bergy bit,Bergy bit
1174,538.3962516,4.016048288,Bergy bit,Small
1175,31.4822855,2.984039671,Bergy bit,Bergy bit
1176,3515.704967,5.902654091,Small,Small
1177,6619.1373,4.892964536,Bergy bit,Medium
1178,59.12759399,2.73782953,Bergy bit,Bergy bit
1179,49.88398433,3.028053629,Bergy bit,Bergy bit
1180,36.87430501,3.14674853,Bergy bit,Bergy bit
1181,1150.537921,4.042991853,Bergy bit,Small
1182,1801.77796,5.486691028,Small,Small
1183,78.90542984,2.957437615,Bergy bit,Bergy bit
1184,199.1122761,3.160955595,Bergy bit,Bergy bit
1185,8057.740354,7.857640867,Small,Medium
1186,35.38965154,3.074393984,Bergy bit,Bergy bit
1187,96.9856329,4.582435213,Bergy bit,Bergy bit
1188,1689.417309,6.143835255,Small,Small
1189,79.04143667,3.322542659,Bergy bit,Bergy bit
1190,214.0664253,3.523230833,Bergy bit,Bergy bit
1191,46.02959919,2.923165629,Bergy bit,Bergy bit
1192,52.45356894,3.44604826,Bergy bit,Bergy bit
1193,244.9628584,2.898322536,Bergy bit,Small
1194,31.83225799,2.879900381,Bergy bit,Bergy bit
1195,412.6507103,4.069944955,Bergy bit,Small
1196,1022.441734,5.063949567,Small,Small
1197,287.1980443,3.60858701,Bergy bit,Small
1198,58.80858922,3.562062909,Bergy bit,Bergy bit
1199,52.63497782,3.295434504,Bergy bit,Bergy bit
1200,141105.7808,23.67590366,Medium,Very large
1201,1376.356263,3.232454633,Bergy bit,Small
1202,3021.748575,5.8101412,Small,Small
1203,218.5445001,3.404936625,Bergy bit,Bergy bit
1204,106.2083938,3.607254679,Bergy bit,Bergy bit
1205,1657.36046,3.30706001,Bergy bit,Small
1206,267.465157,3.866977437,Bergy bit,Small
1207,2373.284698,5.221779557,Small,Small
1208,774.632638,4.283791391,Bergy bit,Small
1209,10433.61972,7.988269502,Small,Medium
1210,77.63978767,3.195575333,Bergy bit,Bergy bit
1211,46.82789135,2.636430951,Bergy bit,Bergy bit
1212,356.6508054,1.939861213,Bergy bit,Small
1213,739.1447935,3.829365201,Bergy bit,Small
1214,59.82758188,2.679813513,Bergy bit,Bergy bit
1215,122.9850266,3.102554128,Bergy bit,Bergy bit
1216,46679.65589,20.83601542,Medium,Very large
1217,369.2312365,3.576167009,Bergy bit,Small
1218,1266.946148,5.038654617,Small,Small
1219,38.99444032,2.779016713,Bergy bit,Bergy bit
1220,91.04935884,3.238071801,Bergy bit,Bergy bit
1221,1241.851705,6.453957063,Small,Small
1222,1430.59743,4.577452588,Bergy bit,Small
1223,1042.444759,2.574737347,Bergy bit,Small
1224,155.6714811,3.284253909,Bergy bit,Bergy bit
1225,34.14606929,2.672498902,Bergy bit,Bergy bit
1226,1745.41055,4.713812432,Bergy bit,Small
1227,255.6137266,3.155693578,Bergy bit,Small
1228,71.01616049,2.864563773,Bergy bit,Bergy bit
1229,56.66741467,2.724888783,Bergy bit,Bergy bit
1230,66.8952589,3.204816876,Bergy bit,Bergy bit
1231,144.2589135,3.215733039,Bergy bit,Bergy bit
1232,60.15151763,3.385181579,Bergy bit,Bergy bit
1233,2140.817149,5.401011113,Small,Small
1234,461.8294106,3.081929063,Bergy bit,Small
1235,799.236414,5.623413042,Small,Small
1236,72.21477509,3.012065526,Bergy bit,Bergy bit
1237,33168.88938,9.511517442,Small,Large
1238,1955.415543,6.149627842,Small,Small
1239,4351.681678,6.680792743,Small,Medium
1240,132.0391755,2.864189873,Bergy bit,Bergy bit
1241,1491.76083,3.722862558,Bergy bit,Small
1242,79.54927397,2.793533565,Bergy bit,Bergy bit
1243,4800.74796,7.20719968,Small,Medium
1244,63.21469402,3.199199133,Bergy bit,Bergy bit
1245,155.3694415,3.192514295,Bergy bit,Bergy bit
1246,1545.495923,5.858285636,Small,Small
1247,121.6886172,3.629470483,Bergy bit,Bergy bit
1248,168.5479431,3.152176438,Bergy bit,Bergy bit
1249,226.619334,3.432575996,Bergy bit,Small
1250,551.6921272,3.563308958,Bergy bit,Small
1251,48.83290553,3.07802731,Bergy bit,Bergy bit
1252,103.132905,2.968104237,Bergy bit,Bergy bit
1253,23402.91996,9.030903757,Small,Large
1254,2094.297262,4.193647421,Bergy bit,Small
1255,40.0259676,3.116910289,Bergy bit,Bergy bit
1256,242.5316145,3.272190904,Bergy bit,Small
1257,128.6090717,3.892668356,Bergy bit,Bergy bit
1258,3142.256096,7.220779771,Small,Small
1259,62.62666321,3.31484527,Bergy bit,Bergy bit
1260,279.3288627,4.403718445,Bergy bit,Small
1261,534.9162283,5.389503466,Small,Small
1262,179.7056303,4.307855182,Bergy bit,Bergy bit
1263,263.2607737,3.295670008,Bergy bit,Small
1264,1208.317363,4.485643073,Bergy bit,Small
1265,179.2972045,3.026102763,Bergy bit,Bergy bit
1266,297.667007,3.51930559,Bergy bit,Small
1267,119.0848718,4.002470938,Bergy bit,Bergy bit
1268,51.37891722,2.93092029,Bergy bit,Bergy bit
1269,1385.088213,4.125550664,Bergy bit,Small
1270,35.99919033,3.36233632,Bergy bit,Bergy bit
1271,353.3570137,3.383555029,Bergy bit,Small
1272,2730.685616,5.150965967,Small,Small
1273,74.34581375,2.861122725,Bergy bit,Bergy bit
1274,124.1934688,3.226213167,Bergy bit,Bergy bit
1275,315.8168864,3.439106381,Bergy bit,Small
1276,18345.06692,21.31040339,Medium,Large
1277,58.94433999,3.222859302,Bergy bit,Bergy bit
1278,311.0648632,3.583242872,Bergy bit,Small
1279,31.1813221,3.076620798,Bergy bit,Bergy bit
1280,107.6670146,3.804013074,Bergy bit,Bergy bit
1281,340.582489,3.536552735,Bergy bit,Small
1282,108.9428308,3.16502617,Bergy bit,Bergy bit
1283,1793.620427,2.973110342,Bergy bit,Small
1284,9648.616483,7.349584434,Small,Medium
1285,303.6282907,3.630469274,Bergy bit,Small
1286,386.0006115,4.022737489,Bergy bit,Small
1287,96.56273532,3.01501365,Bergy bit,Bergy bit
1288,400.7790766,3.976260053,Bergy bit,Small
1289,120.4061759,3.006352118,Bergy bit,Bergy bit
1290,25480.74315,8.772873225,Small,Large
1291,1402.286646,5.318029973,Small,Small
1292,227.3144517,3.417780498,Bergy bit,Small
1293,139.9729867,2.963507215,Bergy bit,Bergy bit
1294,4072.329521,4.931387338,Bergy bit,Medium
1295,102.0785022,3.521161206,Bergy bit,Bergy bit
1296,1788.883274,3.868307851,Bergy bit,Small
1297,210.6536617,3.522351433,Bergy bit,Bergy bit
1298,55.9733758,2.905323741,Bergy bit,Bergy bit
1299,143.0149922,6.898635384,Small,Bergy bit
1300,69.33753586,2.718708356,Bergy bit,Bergy bit
1301,40.44473362,2.888069082,Bergy bit,Bergy bit
1302,2377.755668,4.641430603,Bergy bit,Small
1303,106.8664358,3.224423512,Bergy bit,Bergy bit
1304,59.33482814,2.962380831,Bergy bit,Bergy bit
1305,244.4962387,3.782209759,Bergy bit,Small
1306,299.8922451,3.172039693,Bergy bit,Small
1307,8779.346296,5.537101654,Small,Medium
1308,10353.45413,5.346289861,Small,Medium
1309,3960.117827,5.767639846,Small,Medium
1310,41.60282254,3.299410168,Bergy bit,Bergy bit
1311,71.97893047,2.774186717,Bergy bit,Bergy bit
1312,337.5959265,3.687909138,Bergy bit,Small
1313,1168.943766,3.2805389,Bergy bit,Small
1314,1220.593774,5.007887216,Small,Small
1315,937.5614657,4.132938114,Bergy bit,Small
1316,78.69649315,2.882530365,Bergy bit,Bergy bit
1317,439.9202392,3.584076132,Bergy bit,Small
1318,38.00566149,2.997085427,Bergy bit,Bergy bit
1319,113.6053867,3.092769181,Bergy bit,Bergy bit
1320,10325.25388,10.3876184,Small,Medium
1321,157.8305676,2.956636442,Bergy bit,Bergy bit
1322,1592.409465,4.516281121,Bergy bit,Small
1323,11852.25602,7.587802896,Small,Medium
1324,9490.331731,4.818964177,Bergy bit,Medium
1325,199.0360193,3.356103561,Bergy bit,Bergy bit
1326,3018.850115,4.531728285,Bergy bit,Small
1327,35.86333632,2.685957981,Bergy bit,Bergy bit
1328,35.05495834,2.759070862,Bergy bit,Bergy bit
1329,13914.42312,7.488107413,Small,Medium
1330,219.1078269,3.748211994,Bergy bit,Bergy bit
1331,20928.6389,9.640480535,Small,Large
1332,511.2335706,5.059302178,Small,Small
1333,67994.65881,23.36846679,Medium,Very large
1334,79.87634945,3.575334714,Bergy bit,Bergy bit
1335,1336.538638,3.755656345,Bergy bit,Small
1336,54.19884634,3.308156376,Bergy bit,Bergy bit
1337,6562.04438,9.457564559,Small,Medium
1338,2590.986036,3.345247619,Bergy bit,Small
1339,138.365211,3.426125231,Bergy bit,Bergy bit
1340,1460.418859,4.303290202,Bergy bit,Small
1341,72.2385397,2.852225722,Bergy bit,Bergy bit
1342,86.63476515,3.192163762,Bergy bit,Bergy bit
1343,342.3238788,4.063635041,Bergy bit,Small
1344,1091.108743,6.513892572,Small,Small
1345,1266.322535,4.15136703,Bergy bit,Small
1346,175.1925616,4.240735508,Bergy bit,Bergy bit
1347,132.4343739,3.641852261,Bergy bit,Bergy bit
1348,58.67214012,3.005334797,Bergy bit,Bergy bit
1349,421.4204044,3.86297755,Bergy bit,Small
1350,731.1276832,4.075185216,Bergy bit,Small
1351,36.01095915,3.134274948,Bergy bit,Bergy bit
1352,88.91946554,2.826985778,Bergy bit,Bergy bit
1353,44.54652882,3.68086599,Bergy bit,Bergy bit
1354,5689.957934,6.866486969,Small,Medium
1355,970.5208521,4.822635672,Bergy bit,Small
1356,367.0897536,3.284915186,Bergy bit,Small
1357,51.79508924,3.621304939,Bergy bit,Bergy bit
1358,132.1679852,3.140797552,Bergy bit,Bergy bit
1359,94.74157619,3.470242983,Bergy bit,Bergy bit
1360,197.9299538,3.750260832,Bergy bit,Bergy bit
1361,3110.855595,5.233384575,Small,Small
1362,78.94526649,3.595037981,Bergy bit,Bergy bit
1363,2118.091839,3.038410194,Bergy bit,Small
1364,55.44470429,2.814017245,Bergy bit,Bergy bit
1365,1066.196452,6.352329003,Small,Small
1366,1276.953675,4.406504633,Bergy bit,Small
1367,86.21255517,3.386014695,Bergy bit,Bergy bit
1368,218.5375957,3.582091296,Bergy bit,Bergy bit
1369,61.27411032,2.795142928,Bergy bit,Bergy bit
1370,37.88897634,3.468799251,Bergy bit,Bergy bit
1371,101.0928025,3.530369769,Bergy bit,Bergy bit
1372,53.97517085,2.916286925,Bergy bit,Bergy bit
1373,5794.940701,5.780841416,Small,Medium
1374,72.87078285,3.132756388,Bergy bit,Bergy bit
1375,391.3257837,3.831994099,Bergy bit,Small
1376,1525.380926,3.861680168,Bergy bit,Small
1377,37.97358298,2.811708826,Bergy bit,Bergy bit
1378,945.8772366,4.385247103,Bergy bit,Small
1379,520.8764973,4.385502374,Bergy bit,Small
1380,4670.829518,5.670036635,Small,Medium
1381,53.13771057,3.212995628,Bergy bit,Bergy bit
1382,87.57374001,2.806467897,Bergy bit,Bergy bit
1383,117.1616468,4.415995078,Bergy bit,Bergy bit
1384,752.5546618,5.408733124,Small,Small
1385,14845.61015,7.336523501,Small,Medium
1386,1878.463641,6.642571015,Small,Small
1387,119.4002492,4.020632288,Bergy bit,Bergy bit
1388,65.3124156,3.813806244,Bergy bit,Bergy bit
1389,602.0033076,4.779658128,Bergy bit,Small
1390,28135.58786,9.31780433,Small,Large
1391,1032.231242,5.73345592,Small,Small
1392,410.8873613,4.873882751,Bergy bit,Small
1393,80.18516302,2.88316254,Bergy bit,Bergy bit
1394,103.1278157,4.071246094,Bergy bit,Bergy bit
1395,66.54175901,2.936148938,Bergy bit,Bergy bit
1396,42.75593853,2.98917336,Bergy bit,Bergy bit
1397,422.3582525,3.524820125,Bergy bit,Small
1398,51.64347219,4.188457608,Bergy bit,Bergy bit
1399,39.24900699,2.734188425,Bergy bit,Bergy bit
1400,316.1911013,3.907362312,Bergy bit,Small
1401,2381.924918,4.537995237,Bergy bit,Small
1402,546.6060524,3.229897811,Bergy bit,Small
1403,250.3499255,2.936143618,Bergy bit,Small
1404,42.76083732,2.658622234,Bergy bit,Bergy bit
1405,305.4608247,3.88340203,Bergy bit,Small
1406,4002.236116,4.729261968,Bergy bit,Medium
1407,45.2834301,3.130257524,Bergy bit,Bergy bit
1408,184.8140459,2.980173308,Bergy bit,Bergy bit
1409,628.8604004,3.341972897,Bergy bit,Small
1410,83.52833056,2.944118614,Bergy bit,Bergy bit
1411,624.7823364,2.743035627,Bergy bit,Small
1412,73.71104574,2.837659591,Bergy bit,Bergy bit
1413,203.5135221,4.008936871,Bergy bit,Bergy bit
1414,238.5995243,5.170269545,Small,Small
1415,91.69381332,3.255871808,Bergy bit,Bergy bit
1416,57.57291937,3.355325136,Bergy bit,Bergy bit
1417,2756.965902,4.347566107,Bergy bit,Small
1418,100.201196,3.340716793,Bergy bit,Bergy bit
1419,73.12957096,2.944764801,Bergy bit,Bergy bit
1420,95.14421844,3.478127796,Bergy bit,Bergy bit
1421,789.2597463,3.67906505,Bergy bit,Small
1422,101.3931961,3.046529909,Bergy bit,Bergy bit
1423,1513.869782,3.38562298,Bergy bit,Small
1424,69.01368785,3.058797795,Bergy bit,Bergy bit
1425,726.2212632,4.083088602,Bergy bit,Small
1426,210.6367168,3.575280383,Bergy bit,Bergy bit
1427,290.1480627,3.837054836,Bergy bit,Small
1428,3859.872514,5.881537051,Small,Medium
1429,68.11146498,2.881584163,Bergy bit,Bergy bit
1430,110.0950584,3.108189213,Bergy bit,Bergy bit
1431,47.44165659,2.933423518,Bergy bit,Bergy bit
1432,14045.98439,9.922439287,Small,Medium
1433,61.47021413,2.778326766,Bergy bit,Bergy bit
1434,221.1803212,3.888754612,Bergy bit,Bergy bit
1435,1173.73791,3.939735783,Bergy bit,Small
1436,410.4364126,3.195146768,Bergy bit,Small
1437,784.0965267,4.597465708,Bergy bit,Small
1438,3674.008659,5.734080759,Small,Medium
1439,742.5164471,2.430150838,Bergy bit,Small
1440,3631.989946,5.67436396,Small,Medium
1441,38.4818697,2.755081932,Bergy bit,Bergy bit
1442,69.83249831,3.320502491,Bergy bit,Bergy bit
1443,262.9934945,3.829663688,Bergy bit,Small
1444,56.29305243,2.670497727,Bergy bit,Bergy bit
1445,75.50802541,3.342068124,Bergy bit,Bergy bit
1446,56.17248297,2.733824502,Bergy bit,Bergy bit
1447,97.5658052,3.276340162,Bergy bit,Bergy bit
1448,272.3387184,4.330965268,Bergy bit,Small
1449,59.43655562,3.448814725,Bergy bit,Bergy bit
1450,10053.98054,8.063295704,Small,Medium
1451,326.2658212,3.587870322,Bergy bit,Small
1452,7827.123913,5.828770327,Small,Medium
1453,1678.566757,5.903751568,Small,Small
1454,33.46692944,3.308213967,Bergy bit,Bergy bit
1455,5103.536822,5.438207633,Small,Medium
1456,123.0132043,3.451945323,Bergy bit,Bergy bit
1457,1422.032655,3.669594974,Bergy bit,Small
1458,419.3091302,3.83127593,Bergy bit,Small
1459,2681.041201,5.563197845,Small,Small
1460,1777.599379,4.423162882,Bergy bit,Small
1461,739.0941608,3.315502659,Bergy bit,Small
1462,6515.221031,5.123144076,Small,Medium
1463,1791.285969,5.951780808,Small,Small
1464,1825.824202,5.340609108,Small,Small
1465,35189.55443,13.09180134,Small,Large
1466,6160.068761,8.431646572,Small,Medium
1467,4296.149787,5.336474916,Small,Medium
1468,719.3898796,1.887165977,Bergy bit,Small
1469,932.3488536,1.839636769,Bergy bit,Small
1470,13616.72384,6.373874213,Small,Medium
1471,3842.077577,5.177216234,Small,Medium
1472,4369.766804,4.808430537,Bergy bit,Medium
1473,1062.628133,6.528837123,Small,Small
1474,840.9921054,2.740647411,Bergy bit,Small
1475,2016.062591,2.102265318,Bergy bit,Small
1476,3043.341485,3.227398228,Bergy bit,Small
1477,1695.752544,2.676045758,Bergy bit,Small
1478,589.2638913,3.224786611,Bergy bit,Small
1479,4096.687881,3.630815699,Bergy bit,Medium
1480,2367.468753,5.318705451,Small,Small
1481,1298.913853,2.358852094,Bergy bit,Small
1482,837.5943437,3.501035937,Bergy bit,Small
1483,1005.660123,2.782270322,Bergy bit,Small
1484,2144.448733,2.293068419,Bergy bit,Small
1485,4279.802467,6.556052629,Small,Medium
1486,793.8523942,2.056978106,Bergy bit,Small
1487,833.9650416,2.600875527,Bergy bit,Small
1488,2245.068766,3.046466403,Bergy bit,Small
1489,267.5489082,1.816295195,Bergy bit,Small
1490,40671.68494,15.89111047,Medium,Large
1491,19834.90511,9.693910572,Small,Large
1492,7276.583181,6.853742678,Small,Medium
1493,22986.50266,9.624744486,Small,Large
1494,3856.468027,4.535452632,Bergy bit,Medium
1495,2023.032137,3.944064773,Bergy bit,Small
1496,524.7611967,3.886082429,Bergy bit,Small
1497,2425.449511,6.202671095,Small,Small
1498,254.3687883,4.257542915,Bergy bit,Small
1499,778.092954,3.06222088,Bergy bit,Small
1500,384.3869695,2.338813018,Bergy bit,Small
1501,2126.600355,6.584119436,Small,Small
1502,172.0704051,2.004729133,Bergy bit,Bergy bit
1503,240.348263,4.640192659,Bergy bit,Small
1504,527.9796042,2.696707554,Bergy bit,Small
1505,7965.25775,3.965507934,Bergy bit,Medium
1506,452.3079895,4.145068136,Bergy bit,Small
1507,29344.91951,12.59247551,Small,Large
1508,3799.373641,3.422358169,Bergy bit,Medium
1509,1409.962995,5.013299886,Small,Small
1510,102.8801358,3.156612055,Bergy bit,Bergy bit
1511,64031.11611,13.62463648,Small,Very large
1512,60148.21027,15.08505999,Medium,Very large
1513,68392.33395,15.99504857,Medium,Very large
1514,4261.85064,7.255424235,Small,Medium
1515,18314.85276,10.58148573,Small,Large
1516,1830.74774,5.235474837,Small,Small
1517,783.8277325,3.779915688,Bergy bit,Small
1518,897.5824403,3.248076445,Bergy bit,Small
1519,573.3434406,3.471205198,Bergy bit,Small
1520,1079.460044,2.627837452,Bergy bit,Small
1521,208.3113485,4.304749717,Bergy bit,Bergy bit
1522,167.0702266,4.264100289,Bergy bit,Bergy bit
1523,107.8596187,7.106965651,Small,Bergy bit
1524,34343.76359,10.37595043,Small,Large
1525,11373.20308,5.722295278,Small,Medium
1526,15142.44553,9.376507149,Small,Large
1527,1691.033414,5.170081069,Small,Small
1528,2661.57977,5.079461259,Small,Small
1529,14084.36703,8.588467989,Small,Medium
1530,4054.304413,6.718942142,Small,Medium
1531,2727.924669,7.240870415,Small,Small
1532,1264.397667,7.036523898,Small,Small
1533,133.4941975,4.293331567,Bergy bit,Bergy bit
1534,1607.563481,7.441040103,Small,Small
1535,5272.349899,6.625733368,Small,Medium
1536,7677.244886,11.24220718,Small,Medium
1537,4467.695435,4.840326514,Bergy bit,Medium
1538,2281.517302,8.599842324,Small,Small
1539,890.2487564,2.627659783,Bergy bit,Small
1540,919.0430568,2.339377297,Bergy bit,Small
1541,168013.783,23.54100827,Medium,Very large
1542,160.8605914,3.195299063,Bergy bit,Bergy bit
1543,2715.348006,3.841754887,Bergy bit,Small
1544,123.9199421,4.16174282,Bergy bit,Bergy bit
1545,561.0565399,3.501483106,Bergy bit,Small
1546,216.1256671,3.465296502,Bergy bit,Bergy bit
1547,7614.679659,7.905525426,Small,Medium
1548,17566.0663,8.609658912,Small,Large
1549,2310.48461,6.384905647,Small,Small
1550,16913.56007,9.860479726,Small,Large
1551,62.2319625,3.869266147,Bergy bit,Bergy bit
1552,6266.399734,7.017290898,Small,Medium
1553,10746.06728,7.295889861,Small,Medium
1554,2306.395935,6.616294631,Small,Small
1555,1117.970785,3.738787229,Bergy bit,Small
1556,2200.843609,5.226383544,Small,Small
1557,2768.101492,4.025970904,Bergy bit,Small
1558,2254.074434,7.292237992,Small,Small
1559,1819.254331,4.142999118,Bergy bit,Small
1560,4527.820384,4.578874037,Bergy bit,Medium
1561,3566.291581,3.746902484,Bergy bit,Small
1562,5414.823635,6.521219049,Small,Medium
1563,1673.688196,4.964701147,Bergy bit,Small
1564,122.1334861,3.024315003,Bergy bit,Bergy bit
1565,411.146727,4.672047274,Bergy bit,Small
1566,2504.324621,4.773216062,Bergy bit,Small
1567,3311.146693,5.159344892,Small,Small
1568,3774.638655,4.216338859,Bergy bit,Medium
1569,2369.94021,5.006101788,Small,Small
1570,1869.794848,5.238742795,Small,Small
1571,1711.577964,3.595823854,Bergy bit,Small
1572,477.4315104,3.713790707,Bergy bit,Small
1573,4007.563193,4.041403109,Bergy bit,Medium
1574,376.9708326,3.535741579,Bergy bit,Small
1575,3648.307593,3.39954221,Bergy bit,Medium
1576,3163.279089,5.754845997,Small,Small
1577,2366.703077,4.767269324,Bergy bit,Small
1578,206.9336576,0.567245597,Growler,Bergy bit
1579,244.6311456,1.894457968,Bergy bit,Small
1580,84.90352787,1.878093107,Bergy bit,Bergy bit
1581,54.95362693,1.970265581,Bergy bit,Bergy bit
1582,547.2596682,2.616701306,Bergy bit,Small
1583,685.369737,5.055370812,Small,Small
1584,1072.469659,5.616656171,Small,Small
1585,935.4605403,1.870603182,Bergy bit,Small
1586,583.7377266,0.676740197,Growler,Small
1587,130.2421959,1.736133354,Bergy bit,Bergy bit
1588,267.3616458,0.927835736,Growler,Small
1589,320.8150081,1.382050663,Bergy bit,Small
1590,151.075571,1.049610289,Bergy bit,Bergy bit
1591,9975.093635,8.682072257,Small,Medium
1592,11847.07525,6.655055254,Small,Medium
1593,3399.322501,3.780905552,Bergy bit,Small
1594,1226.657583,6.655224674,Small,Small
1595,5923.185789,8.362076348,Small,Medium
1596,347.4922432,3.982337666,Bergy bit,Small
1597,8801.436725,9.549887695,Small,Medium
1598,1210.457647,6.308548222,Small,Small
1599,47.34404147,4.130447801,Bergy bit,Bergy bit
1600,4426.750298,6.030507262,Small,Medium
1601,36.23092911,2.697826603,Bergy bit,Bergy bit
1602,2695.310635,5.752153154,Small,Small
1603,1806.47216,4.893205894,Bergy bit,Small
1604,939.4556105,6.051122603,Small,Small
1605,5924.895916,10.64649951,Small,Medium
1606,12686.55645,9.039598438,Small,Medium
1607,8139.429279,12.19780989,Small,Medium
1608,30731.78097,8.888055427,Small,Large
1609,16747.45537,12.27946945,Small,Large
1610,9860.202089,5.820236017,Small,Medium
1611,3684.880388,7.660045396,Small,Medium
1612,13973.04326,10.09305836,Small,Medium
1613,9893.21042,9.788258434,Small,Medium
1614,6104.196511,7.366965175,Small,Medium
1615,1748.33704,5.654717936,Small,Small
1616,954.5523131,4.686305287,Bergy bit,Small
1617,5587.270966,7.919817819,Small,Medium
1618,325.8456481,4.489996619,Bergy bit,Small
1619,5070.105389,6.143828821,Small,Medium
1620,7446.881493,5.263018112,Small,Medium
1621,2638.509141,4.317709069,Bergy bit,Small
1622,1745.124092,9.949172824,Small,Small
1623,569.2250688,1.186457131,Bergy bit,Small
1624,511.8540948,1.209236417,Bergy bit,Small
1625,464.5842625,0.836233436,Growler,Small
1626,162.9035516,1.051072216,Bergy bit,Bergy bit
1627,220.6993661,1.285187723,Bergy bit,Bergy bit
1628,527.4204097,1.987856461,Bergy bit,Small
1629,1619.915664,3.733355586,Bergy bit,Small
1630,528.8159718,1.395911476,Bergy bit,Small
1631,150.2019133,1.940076729,Bergy bit,Bergy bit
1632,1256.52133,1.859938324,Bergy bit,Small
1633,468.9973537,1.835807797,Bergy bit,Small
1634,450.4041266,2.979071115,Bergy bit,Small
1635,1449.06893,1.852709642,Bergy bit,Small
1636,2933.158588,2.184130375,Bergy bit,Small
1637,285.1190178,0.740425764,Growler,Small
1638,480.1798918,1.508903706,Bergy bit,Small
1639,1370.680665,2.30091593,Bergy bit,Small
1640,242.8432276,1.726408052,Bergy bit,Small
1641,421.8325284,1.115965382,Bergy bit,Small
1642,441.2316524,1.26833167,Bergy bit,Small
1643,420.5527564,0.677978063,Growler,Small
1644,642.7684226,2.675911915,Bergy bit,Small
1645,668.0110931,2.85176294,Bergy bit,Small
1646,197.6188428,0.632265621,Growler,Bergy bit
1647,449.0936401,1.715347022,Bergy bit,Small
1648,452.6596755,1.802649941,Bergy bit,Small
1649,1729.650489,4.159222246,Bergy bit,Small
1650,1369.672389,3.009871518,Bergy bit,Small
1651,503.3483066,1.155752304,Bergy bit,Small
1652,722.4192961,1.398098496,Bergy bit,Small
1653,598.3207391,1.253348736,Bergy bit,Small
1654,633.8699603,2.53895962,Bergy bit,Small
1655,2600.167639,2.213677578,Bergy bit,Small
1656,481.1123692,1.258020759,Bergy bit,Small
1657,1153.021412,2.269803034,Bergy bit,Small
1658,681.3965346,1.124504404,Bergy bit,Small
1659,264.6607803,1.103863468,Bergy bit,Small
1660,849.2345175,1.839582903,Bergy bit,Small
1661,155.6552732,0.6028692,Growler,Bergy bit
1662,148.925029,0.583342791,Growler,Bergy bit
1663,266.151966,0.748688169,Growler,Small
1664,242.4960047,0.562515451,Growler,Small
1665,1445.782408,6.176180449,Small,Small
1666,1584.425072,6.67544434,Small,Small
1667,1189.406034,5.259246974,Small,Small
1668,218.6695643,4.765667047,Bergy bit,Bergy bit
1669,217.641837,3.961755491,Bergy bit,Bergy bit
1670,1773.42524,5.639649367,Small,Small
1671,157.8380173,2.10709907,Bergy bit,Bergy bit
1672,558.909888,1.973588438,Bergy bit,Small
1673,1294.836259,2.775399506,Bergy bit,Small
1674,349.3706584,1.500647561,Bergy bit,Small
1675,265.5247246,1.991610776,Bergy bit,Small
1676,368.2002451,1.39609119,Bergy bit,Small
1677,197.6314436,1.243401026,Bergy bit,Bergy bit
1678,140.636482,1.305375175,Bergy bit,Bergy bit
1679,124.8434397,1.228411657,Bergy bit,Bergy bit
1680,379.7946664,0.911780653,Growler,Small
1681,96.21435014,0.699893388,Growler,Bergy bit
1682,295.0274718,1.200299182,Bergy bit,Small
1683,161.1394352,1.265917574,Bergy bit,Bergy bit
1684,119.1912666,0.655563348,Growler,Bergy bit
1685,125.7076667,2.569849568,Bergy bit,Bergy bit
1686,485.2706278,1.568422311,Bergy bit,Small
