FID,ICEAREA,H,class_height,class_length
593,626.53302,6.018468452,Small,Small
594,308.6950073,11.90159821,Small,Small
595,805.2940063,3.592825347,Bergy bit,Small
596,698.6810303,6.474805602,Small,Small
597,66.0507965,11.65451139,Small,Bergy bit
598,1021.169983,8.151482924,Small,Small
599,105.3460007,1.874363949,Bergy bit,Bergy bit
600,47.7453995,2.684795819,Bergy bit,Bergy bit
601,3395.399902,12.94866248,Small,Small
602,556.710022,2.012912318,Bergy bit,Small
603,355.9639893,1.651298726,Bergy bit,Small
604,3593.040039,8.813017892,Small,Small
605,43.3623009,13.64399799,Small,Bergy bit
606,2251.429932,6.886861908,Small,Small
607,393.2770081,0.661852943,Growler,Small
608,567.3439941,2.495678803,Bergy bit,Small
609,527.6500244,1.424284566,Bergy bit,Small
610,129.6820068,6.100177437,Small,Bergy bit
611,86.4921036,0.92904875,Growler,Bergy bit
612,146526,53.19447178,Large,Very large
613,3425.469971,2.877684907,Bergy bit,Small
614,1138.099976,1.161467032,Bergy bit,Small
615,318.4859924,0.576524108,Growler,Small
616,456.394989,1.232924401,Bergy bit,Small
617,99.3103027,1.553407955,Bergy bit,Bergy bit
618,1004.710022,0.743471905,Growler,Small
619,156.3059998,2.116266485,Bergy bit,Bergy bit
620,469.2900085,1.429943908,Bergy bit,Small
621,131.2480011,0.188799116,Growler,Bergy bit
622,77.8451004,0.212282362,Growler,Bergy bit
623,265.2789917,0.562389442,Growler,Small
624,80.1569977,1.511022734,Bergy bit,Bergy bit
625,30.9713993,1.010546661,Bergy bit,Bergy bit
626,69.3177032,0.910770732,Growler,Bergy bit
627,52.2694016,1.063723493,Bergy bit,Bergy bit
628,89.0406036,0.854479611,Growler,Bergy bit
629,48.3157997,0.532034983,Growler,Bergy bit
630,68.5065002,0.692171175,Growler,Bergy bit
631,95.8603973,2.905377931,Bergy bit,Bergy bit
632,76.7433014,1.103834616,Bergy bit,Bergy bit
633,43.4967003,0.800963262,Growler,Bergy bit
634,200.0379944,0.675542406,Growler,Bergy bit
635,91.2552032,1.914835215,Bergy bit,Bergy bit
636,47.6590996,0.248611865,Growler,Bergy bit
637,463.946991,6.739711584,Small,Small
638,119.0019989,7.272620055,Small,Bergy bit
639,55.2424011,10.4793744,Small,Bergy bit
640,49.7089005,6.775771135,Small,Bergy bit
641,415.5280151,12.03587083,Small,Small
643,252.2859955,7.153251652,Small,Small
644,74.1489029,7.505707966,Small,Bergy bit
645,46.9325981,4.795293071,Bergy bit,Bergy bit
647,37.2052994,3.905353243,Bergy bit,Bergy bit
648,66.1007996,4.230555845,Bergy bit,Bergy bit
649,37.2921982,5.920197354,Small,Bergy bit
650,44.3213005,7.356861065,Small,Bergy bit
651,76.4449997,11.3780126,Small,Bergy bit
652,31.5580997,10.43909186,Small,Bergy bit
653,78.6921997,9.992470932,Small,Bergy bit
654,37.6040001,9.807418052,Small,Bergy bit
655,79.3917999,10.15236055,Small,Bergy bit
656,142.7649994,3.940786279,Bergy bit,Bergy bit
657,30.2420006,5.58918215,Small,Bergy bit
658,81.8392029,4.661227202,Bergy bit,Bergy bit
659,54.6231995,7.794887231,Small,Bergy bit
660,31.7887001,9.218903449,Small,Bergy bit
661,37.6828003,7.943739378,Small,Bergy bit
662,99.1024017,7.943596579,Small,Bergy bit
663,99.3607025,5.880574243,Small,Bergy bit
664,109.973999,5.745184443,Small,Bergy bit
665,39.7840004,4.139147626,Bergy bit,Bergy bit
666,95.634697,4.614153841,Bergy bit,Bergy bit
667,32.1730995,7.335414963,Small,Bergy bit
668,51.7389984,5.589672455,Small,Bergy bit
669,30.8917007,10.52638243,Small,Bergy bit
670,51.4337997,4.9447774,Bergy bit,Bergy bit
671,113.8779984,3.499429,Bergy bit,Bergy bit
672,651.7260132,5.191220038,Small,Small
673,593.757019,4.238107612,Bergy bit,Small
674,43.4869003,1.4518933,Bergy bit,Bergy bit
675,478.2269897,1.084589439,Bergy bit,Small
676,199.7859955,2.351305416,Bergy bit,Bergy bit
677,746.28302,5.035304463,Small,Small
678,146.496994,2.682702167,Bergy bit,Bergy bit
679,87.1977997,1.551105346,Bergy bit,Bergy bit
680,940.7780151,4.331376249,Bergy bit,Small
681,34.6172981,3.09960311,Bergy bit,Bergy bit
682,64.0625992,4.640124615,Bergy bit,Bergy bit
683,40.4794998,3.068601393,Bergy bit,Bergy bit
684,130.0180054,2.450438397,Bergy bit,Bergy bit
685,133.401001,0.620188971,Growler,Bergy bit
686,49.1935997,1.229433767,Bergy bit,Bergy bit
687,62.2761002,2.142934483,Bergy bit,Bergy bit
688,81.563797,1.740075242,Bergy bit,Bergy bit
689,65.6597977,2.34372241,Bergy bit,Bergy bit
690,39.7619019,2.852182165,Bergy bit,Bergy bit
691,127.2910004,2.86715165,Bergy bit,Bergy bit
692,97.5976028,2.934263834,Bergy bit,Bergy bit
693,73.9809036,0.886138542,Growler,Bergy bit
694,55.5115013,0.571023082,Growler,Bergy bit
695,93.9517975,0.585120649,Growler,Bergy bit
696,43.3987999,0.263738234,Growler,Bergy bit
697,351.0759888,2.049090294,Bergy bit,Small
698,261.8169861,2.348535284,Bergy bit,Small
699,52.7243996,1.62960301,Bergy bit,Bergy bit
700,48.7406998,1.018919849,Bergy bit,Bergy bit
701,38.3209991,0.503870004,Growler,Bergy bit
702,33.2369003,0.997112038,Growler,Bergy bit
703,39.0177994,4.141376746,Bergy bit,Bergy bit
704,366.1470032,0.243365042,Growler,Small
705,114.4830017,1.290743309,Bergy bit,Bergy bit
706,80.7809982,0.239748291,Growler,Bergy bit
707,123.7009964,1.768867772,Bergy bit,Bergy bit
708,34.5598984,2.203037742,Bergy bit,Bergy bit
709,65.1368027,0.725089949,Growler,Bergy bit
710,56.6953011,2.919438665,Bergy bit,Bergy bit
711,35.4838982,0.759320528,Growler,Bergy bit
712,74.7417984,1.394781377,Bergy bit,Bergy bit
713,99.3228989,1.554737292,Bergy bit,Bergy bit
714,44.2729988,0.497308442,Growler,Bergy bit
715,36.7251015,0.4907651,Growler,Bergy bit
716,115.8649979,4.564763525,Bergy bit,Bergy bit
717,129.4700012,2.456614686,Bergy bit,Bergy bit
718,329.9509888,2.525161995,Bergy bit,Small
719,479.4400024,2.069592572,Bergy bit,Small
720,33.1936989,4.061302064,Bergy bit,Bergy bit
721,337.8139954,2.492849573,Bergy bit,Small
722,82.9905014,1.796669224,Bergy bit,Bergy bit
723,1663.119995,0.844131297,Growler,Small
724,425.6279907,0.518392287,Growler,Small
725,386.2600098,1.303740469,Bergy bit,Small
726,300.8099976,4.787876449,Bergy bit,Small
727,530.5430298,1.627654328,Bergy bit,Small
728,1376.599976,1.758349796,Bergy bit,Small
729,49.6809006,0.634587265,Growler,Bergy bit
730,240.473999,2.987219236,Bergy bit,Small
731,57.5326004,1.517342199,Bergy bit,Bergy bit
732,128.6880035,4.230508991,Bergy bit,Bergy bit
733,552.2689819,5.629141182,Small,Small
734,89.7179031,2.532445193,Bergy bit,Bergy bit
735,290.3789978,2.290847003,Bergy bit,Small
736,49.6529007,3.571758002,Bergy bit,Bergy bit
737,195.4550018,1.890558942,Bergy bit,Bergy bit
738,44.7942009,2.20601427,Bergy bit,Bergy bit
739,286.493988,1.093991719,Bergy bit,Small
740,43.3133011,5.60186668,Small,Bergy bit
741,246.4689941,2.764689262,Bergy bit,Small
742,158.1179962,4.050096911,Bergy bit,Bergy bit
743,56.5525017,2.242036488,Bergy bit,Bergy bit
744,701.9039917,4.513784907,Bergy bit,Small
745,43.330101,5.597573506,Small,Bergy bit
746,109.0449982,7.28699137,Small,Bergy bit
747,1578.829956,0.485739076,Growler,Small
748,629.9279785,4.289150615,Bergy bit,Small
749,66.7668991,3.802966913,Bergy bit,Bergy bit
750,1667.050049,2.558028312,Bergy bit,Small
751,455.4440002,0.806906513,Growler,Small
752,299.8160095,2.5752401,Bergy bit,Small
753,467.3519897,0.659809111,Growler,Small
754,289.7940063,3.748310975,Bergy bit,Small
755,158.9830017,0.187557516,Growler,Bergy bit
756,4313.02002,6.95021879,Small,Medium
757,159.5639954,1.777277185,Bergy bit,Bergy bit
758,2437.330078,6.496086901,Small,Small
759,58.7164001,2.09988268,Bergy bit,Bergy bit
760,102.1279984,1.748487042,Bergy bit,Bergy bit
761,89.4694977,1.8906504,Bergy bit,Bergy bit
762,129.3070068,0.750548871,Growler,Bergy bit
763,79.9803009,2.935305167,Bergy bit,Bergy bit
764,38.8613014,1.683357201,Bergy bit,Bergy bit
765,46.5617981,2.839503569,Bergy bit,Bergy bit
766,30.3484001,1.941239108,Bergy bit,Bergy bit
767,324.2569885,1.41128868,Bergy bit,Small
768,80.0531006,5.134845405,Small,Bergy bit
769,187.0870056,4.735428124,Bergy bit,Bergy bit
770,89.9908981,4.630038695,Bergy bit,Bergy bit
771,36.1486015,3.212902725,Bergy bit,Bergy bit
772,223.4550018,3.531358844,Bergy bit,Bergy bit
773,61.0177994,5.384214319,Small,Bergy bit
774,563.5150146,3.049087991,Bergy bit,Small
775,40273.39844,9.86402815,Small,Large
776,327.2720032,1.499126212,Bergy bit,Small
777,3069.320068,11.28162644,Small,Small
778,57.1063004,4.12171931,Bergy bit,Bergy bit
779,119.5,5.840981515,Small,Bergy bit
780,64.6731033,1.93641968,Bergy bit,Bergy bit
781,140.8829956,0.870391334,Growler,Bergy bit
782,1037.680054,2.767396926,Bergy bit,Small
783,4488.279785,5.121003094,Small,Medium
784,544.75,0.546462869,Growler,Small
785,22745.40039,22.57532172,Medium,Large
786,4330.660156,16.73150099,Medium,Medium
787,1564.170044,9.593011532,Small,Small
788,5569.740234,14.67680868,Small,Medium
789,2522.969971,11.09058163,Small,Small
790,2898.469971,12.7476003,Small,Small
791,1457.219971,5.229204876,Small,Small
792,1187.420044,8.114405899,Small,Small
793,2453.699951,7.585502524,Small,Small
794,197.5440063,3.512953793,Bergy bit,Bergy bit
795,146.1889954,3.524622779,Bergy bit,Bergy bit
796,314.9869995,5.571502648,Small,Small
797,716.2199707,8.289795422,Small,Small
798,2530.399902,6.198625668,Small,Small
799,376.2550049,5.006119558,Small,Small
800,415.4349976,4.798991626,Bergy bit,Small
801,370.4760132,4.747570456,Bergy bit,Small
802,257.9079895,5.068182065,Small,Small
642,234.6269989,0,Growler,Small
646,34.3591003,0,Growler,Bergy bit
803,342.6109924,3.852443007,Bergy bit,Small
804,667.7039795,3.621953577,Bergy bit,Small
805,123.0859985,3.548091389,Bergy bit,Bergy bit
806,201.4470062,4.558815091,Bergy bit,Bergy bit
807,152.7590027,4.886093556,Bergy bit,Bergy bit
808,277.2879944,4.099909013,Bergy bit,Small
809,251.1990051,3.826676264,Bergy bit,Small
810,171.7630005,4.331375564,Bergy bit,Bergy bit
811,299.4590149,4.845299555,Bergy bit,Small
812,354.1340027,5.36819877,Small,Small
813,146.8249969,3.03754465,Bergy bit,Bergy bit
814,489.5929871,4.365473647,Bergy bit,Small
815,44.0147018,2.133848376,Bergy bit,Bergy bit
816,1157.540039,3.836217358,Bergy bit,Small
817,1589.069946,6.38628468,Small,Small
818,1364.469971,5.799847694,Small,Small
819,1026.530029,5.156525516,Small,Small
820,1382.439941,5.542582555,Small,Small
821,367.0480042,4.4920318,Bergy bit,Small
822,74.6417007,3.899423176,Bergy bit,Bergy bit
823,132.3370056,4.674917464,Bergy bit,Bergy bit
824,145.9680023,4.678292815,Bergy bit,Bergy bit
825,1873.01001,6.097067445,Small,Small
826,2480.409912,6.819090561,Small,Small
827,3424.699951,6.655353169,Small,Small
828,1425.849976,12.05996156,Small,Small
829,2536.189941,9.743794605,Small,Small
830,437.3649902,3.33320548,Bergy bit,Small
831,1375.650024,5.398621084,Small,Small
832,984.9869995,3.199846657,Bergy bit,Small
833,1524.310059,6.304672403,Small,Small
834,888.6740112,6.721400482,Small,Small
835,1559.589966,6.44480098,Small,Small
836,1678.579956,6.859098817,Small,Small
837,177.3079987,4.284467427,Bergy bit,Bergy bit
838,224.0820007,3.960499352,Bergy bit,Bergy bit
839,1544.339966,6.656761664,Small,Small
840,2343.689941,8.758671312,Small,Small
841,906.9219971,6.176673776,Small,Small
842,1311.290039,6.853503902,Small,Small
843,946.9019775,6.753917972,Small,Small
844,467.2640076,5.241748724,Small,Small
845,95.7537003,2.422624464,Bergy bit,Bergy bit
846,164.003006,2.308758362,Bergy bit,Bergy bit
847,38.5080986,3.658036601,Bergy bit,Bergy bit
848,1524.839966,5.130003814,Small,Small
849,357.3259888,4.508479801,Bergy bit,Small
850,50.9634018,4.15065879,Bergy bit,Bergy bit
851,464.8699951,4.771644484,Bergy bit,Small
852,507.5610046,4.954292658,Bergy bit,Small
853,100.7440033,4.385327937,Bergy bit,Bergy bit
854,1065.800049,5.203317335,Small,Small
855,47.6142998,3.103003242,Bergy bit,Bergy bit
856,56.8493996,3.06234066,Bergy bit,Bergy bit
857,257.7290039,4.415540184,Bergy bit,Small
858,273.5610046,3.977849293,Bergy bit,Small
859,1101.579956,4.488953556,Bergy bit,Small
860,15957.2002,7.944560416,Small,Large
861,2641.129883,7.077764925,Small,Small
862,1511.780029,6.393082659,Small,Small
863,194.2879944,2.03584879,Bergy bit,Bergy bit
864,710.0150146,7.0733329,Small,Small
865,455.9150085,2.204408086,Bergy bit,Small
866,1250.699951,4.612814207,Bergy bit,Small
867,728.8530273,1.011789762,Bergy bit,Small
868,625.2459717,3.396227516,Bergy bit,Small
869,250.7220001,2.538825969,Bergy bit,Small
870,931.8569946,6.555170418,Small,Small
871,1075.839966,6.394476651,Small,Small
872,371.6409912,3.726823494,Bergy bit,Small
873,4320.600098,5.458194326,Small,Medium
874,1222.98999,5.521696424,Small,Small
875,567.1160278,6.539170922,Small,Small
876,458.355011,9.949101942,Small,Small
877,255.8320007,9.289052967,Small,Small
878,563.0209961,4.63346616,Bergy bit,Small
879,369.3619995,5.227833325,Small,Small
880,305.5700073,5.17153406,Small,Small
881,889.78302,6.148972097,Small,Small
882,399.8139954,2.202971561,Bergy bit,Small
883,133.3240051,2.059666972,Bergy bit,Bergy bit
884,281.1390076,0.967813097,Growler,Small
885,51.6633987,2.939648924,Bergy bit,Bergy bit
886,48.3381996,2.047872219,Bergy bit,Bergy bit
887,3503.100098,2.40059477,Bergy bit,Small
888,77.8013992,1.042658,Bergy bit,Bergy bit
889,68.0270004,0.860514064,Growler,Bergy bit
890,142.5659943,0.314292795,Growler,Bergy bit
891,257.9639893,8.66885294,Small,Small
892,330.7340088,1.407379932,Bergy bit,Small
893,45.2495995,0.679489333,Growler,Bergy bit
894,487.5010071,3.311339126,Bergy bit,Small
895,371.0360107,4.832917489,Bergy bit,Small
896,39.3818016,2.854078249,Bergy bit,Bergy bit
897,117.5179977,2.475442283,Bergy bit,Bergy bit
898,651.7490234,4.835420267,Bergy bit,Small
899,405.8479919,4.376762109,Bergy bit,Small
900,419.5350037,4.017934351,Bergy bit,Small
901,46.4328003,4.65443829,Bergy bit,Bergy bit
902,196.8329926,4.455044785,Bergy bit,Bergy bit
903,437.473999,3.917102053,Bergy bit,Small
904,179.0590057,4.797810901,Bergy bit,Bergy bit
905,59.5374985,3.485904209,Bergy bit,Bergy bit
906,43.3917007,3.194067422,Bergy bit,Bergy bit
907,82.2358017,3.944362767,Bergy bit,Bergy bit
908,41.8740005,3.273627287,Bergy bit,Bergy bit
909,119.8030014,3.847578371,Bergy bit,Bergy bit
910,170.5659943,3.698899109,Bergy bit,Bergy bit
911,68.1669998,3.32064794,Bergy bit,Bergy bit
912,278.7319946,3.731829473,Bergy bit,Small
913,1207.800049,6.133160928,Small,Small
914,73.028801,2.73794138,Bergy bit,Bergy bit
915,260.2449951,3.294392747,Bergy bit,Small
916,131.7290039,3.498546651,Bergy bit,Bergy bit
917,1785.540039,4.182629112,Bergy bit,Small
918,1528.229981,4.886256021,Bergy bit,Small
919,755.2839966,5.048041183,Small,Small
920,853.0720215,4.959012511,Bergy bit,Small
921,6326.740234,6.035167231,Small,Medium
922,2240.149902,8.88726696,Small,Small
923,1876.680054,7.460543329,Small,Small
924,1350.969971,3.975554421,Bergy bit,Small
925,949.3939819,4.807402266,Bergy bit,Small
926,1199.680054,3.521723718,Bergy bit,Small
927,736.9119873,4.998767549,Bergy bit,Small
928,1387.349976,3.803649134,Bergy bit,Small
929,1090.979981,4.184581037,Bergy bit,Small
930,573.1019897,1.954047483,Bergy bit,Small
931,269.5,1.649313763,Bergy bit,Small
932,1000.51001,3.916673337,Bergy bit,Small
933,88.4326019,0.454897975,Growler,Bergy bit
934,87.8404007,0.151822952,Growler,Bergy bit
935,149.3639984,2.520780729,Bergy bit,Bergy bit
936,127.0759964,0.735170704,Growler,Bergy bit
937,56.4062004,0.926483004,Growler,Bergy bit
938,37.7675018,1.337305362,Bergy bit,Bergy bit
939,783.6140137,4.118587086,Bergy bit,Small
940,143.5090027,2.164042751,Bergy bit,Bergy bit
941,189.0119934,2.561166348,Bergy bit,Bergy bit
942,547.8209839,2.245607673,Bergy bit,Small
943,1168.729981,3.765972506,Bergy bit,Small
944,987.5780029,2.456170361,Bergy bit,Small
945,53.7803001,0.969254083,Growler,Bergy bit
946,57.8125992,1.282050296,Bergy bit,Bergy bit
947,513.9559937,2.343405357,Bergy bit,Small
948,90.2345963,1.663001715,Bergy bit,Bergy bit
949,86.7314987,2.299788783,Bergy bit,Bergy bit
950,32.8409004,0.687761064,Growler,Bergy bit
951,56.1262016,3.110408781,Bergy bit,Bergy bit
952,1572.060059,4.374824994,Bergy bit,Small
953,136.9640045,2.225643926,Bergy bit,Bergy bit
954,128.7680054,2.64251895,Bergy bit,Bergy bit
955,157.3840027,3.394992109,Bergy bit,Bergy bit
956,180029,50.2659713,Large,Very large
957,1533.380005,1.982804707,Bergy bit,Small
958,1289.180054,3.809248024,Bergy bit,Small
959,760.8629761,1.395633681,Bergy bit,Small
960,1226.390015,2.184463956,Bergy bit,Small
961,991.0029907,1.002271943,Bergy bit,Small
962,1097.319946,3.567116547,Bergy bit,Small
963,832.1799927,5.247362038,Small,Small
964,400.5490112,1.016743031,Bergy bit,Small
965,305.7229919,3.850773932,Bergy bit,Small
966,164.2700043,4.359645367,Bergy bit,Bergy bit
967,74.2385025,4.306211182,Bergy bit,Bergy bit
968,61.4920998,5.048951882,Small,Bergy bit
969,67.9437027,4.984046956,Bergy bit,Bergy bit
970,355.5320129,6.238837388,Small,Small
971,611.7960205,3.7889442,Bergy bit,Small
972,103.8690033,7.672793979,Small,Bergy bit
973,86.3912964,6.775958584,Small,Bergy bit
974,52.0554008,7.759411105,Small,Bergy bit
975,66.6356964,5.380843484,Small,Bergy bit
976,84.5642014,6.441083545,Small,Bergy bit
977,39.1759987,6.378593147,Small,Bergy bit
978,105.9100037,7.109772754,Small,Bergy bit
979,73.9039001,7.609009833,Small,Bergy bit
980,431.7890015,4.117657783,Bergy bit,Small
981,157.0690002,4.436157077,Bergy bit,Bergy bit
982,182.4100037,4.929420363,Bergy bit,Bergy bit
983,113.6849976,6.788124162,Small,Bergy bit
984,52.2556,6.429050366,Small,Bergy bit
985,118.3690033,5.630081436,Small,Bergy bit
986,45.4241982,5.355130724,Small,Bergy bit
987,187.8220062,6.221202559,Small,Bergy bit
988,2090.159912,2.303495477,Bergy bit,Small
989,533.6450195,3.686357499,Bergy bit,Small
990,262.0799866,2.084773462,Bergy bit,Small
991,601.6019897,5.842006629,Small,Small
992,1078.319946,3.37836472,Bergy bit,Small
993,1148.959961,2.010841282,Bergy bit,Small
994,630.8289795,1.326228841,Bergy bit,Small
995,618.0709839,0.899629164,Growler,Small
996,321.8500061,1.832679075,Bergy bit,Small
997,250.8569946,0.691642251,Growler,Small
998,394.9660034,5.223641873,Small,Small
999,2007.599976,5.41568683,Small,Small
1000,847.0560303,3.853813151,Bergy bit,Small
1001,655.7470093,4.661963552,Bergy bit,Small
1002,2243.919922,8.70014562,Small,Small
1003,991.3309937,5.632491524,Small,Small
1004,720.34198,3.543752275,Bergy bit,Small
1005,236.8959961,3.256371938,Bergy bit,Small
1006,277.4419861,3.286890163,Bergy bit,Small
1007,177.5319977,4.118206492,Bergy bit,Bergy bit
1008,295.4750061,4.509655019,Bergy bit,Small
1009,165.1060028,3.58600598,Bergy bit,Bergy bit
1010,518.4890137,4.652873005,Bergy bit,Small
1011,768.7559814,5.039911323,Small,Small
1012,111.9720001,3.131760851,Bergy bit,Bergy bit
1013,712.1569824,3.310436206,Bergy bit,Small
1014,414.9169922,3.907814725,Bergy bit,Small
1015,173.1909943,3.202081227,Bergy bit,Bergy bit
1016,97.4044037,5.223610922,Small,Bergy bit
1017,743.309021,7.259272154,Small,Small
1018,517.473999,3.057684516,Bergy bit,Small
1019,675.5449829,6.201763838,Small,Small
1020,383.4849854,3.189927343,Bergy bit,Small
1021,1264.699951,5.226908941,Small,Small
1022,226.9550018,5.842915996,Small,Small
1023,772.9910278,1.999919452,Bergy bit,Small
1024,912.1599731,3.791893111,Bergy bit,Small
1025,980.0650024,4.621369204,Bergy bit,Small
1026,1267.849976,5.946206142,Small,Small
1027,311.7940063,1.384661933,Bergy bit,Small
1028,595.0390015,3.258603933,Bergy bit,Small
1029,783.84198,2.079667673,Bergy bit,Small
1030,352.4729919,0.479862003,Growler,Small
1031,310.0140076,1.013437521,Bergy bit,Small
1032,129.7720032,1.804588148,Bergy bit,Bergy bit
1033,846.0670166,4.037243838,Bergy bit,Small
1034,377.9460144,1.626871776,Bergy bit,Small
1035,523.072998,2.817799898,Bergy bit,Small
1036,101.6640015,2.784602732,Bergy bit,Bergy bit
1037,103.4280014,0.313310423,Growler,Bergy bit
1038,187.7519989,8.230651665,Small,Bergy bit
1039,316.6069946,3.859557848,Bergy bit,Small
1040,613.6339722,3.835538405,Bergy bit,Small
1041,99.8003006,2.005510476,Bergy bit,Bergy bit
1042,88.4830017,1.798737357,Bergy bit,Bergy bit
1043,165.9279938,2.655282484,Bergy bit,Bergy bit
1044,282.3340149,2.098274119,Bergy bit,Small
1045,60150.60156,11.06733769,Small,Very large
1046,5107.709961,1.563078742,Bergy bit,Medium
1047,11291.7002,2.582774686,Bergy bit,Medium
1048,23171.5,2.209994511,Bergy bit,Large
1049,4347.919922,3.340233997,Bergy bit,Medium
1050,1046.680054,5.117624909,Small,Small
1051,373.1570129,7.056451553,Small,Small
1052,318.302002,1.495358335,Bergy bit,Small
1053,522.7379761,0.928741884,Growler,Small
1054,234.5700073,0.182121483,Growler,Small
1055,166.470993,4.177289372,Bergy bit,Bergy bit
1056,1706.050049,4.028197756,Bergy bit,Small
1057,645.6329956,0.676253186,Growler,Small
1058,102.3970032,3.555839471,Bergy bit,Bergy bit
1059,2308.48999,0.645793543,Growler,Small
1060,815.9390259,1.439544923,Bergy bit,Small
1061,1823.890015,1.969949812,Bergy bit,Small
1062,11183.2002,6.295083287,Small,Medium
1063,17202.09961,5.451611294,Small,Large
1064,2978.919922,5.916042588,Small,Small
1065,2627.360107,7.810784439,Small,Small
1066,17089.90039,9.851351533,Small,Large
1067,251.9819946,2.790379217,Bergy bit,Small
1068,5574.939941,6.103179517,Small,Medium
1069,195.2619934,0.624792274,Growler,Bergy bit
1070,304.1080017,1.017314817,Bergy bit,Small
1071,2806,4.854840253,Bergy bit,Small
1072,1456.709961,3.256231515,Bergy bit,Small
1073,259.5390015,1.165401846,Bergy bit,Small
1074,235.647995,1.832866584,Bergy bit,Small
1075,177.1640015,0.708832703,Growler,Bergy bit
1076,724.9769897,0.666170541,Growler,Small
1077,265.4750061,0.166934689,Growler,Small
1078,3816.800049,6.955812841,Small,Medium
1079,544.8460083,1.021860598,Bergy bit,Small
1080,1284.479981,7.699811356,Small,Small
1081,19835.30078,6.874508135,Small,Large
1082,1470.23999,1.90865789,Bergy bit,Small
1083,5262.25,6.032360317,Small,Medium
1084,9654.900391,3.114385417,Bergy bit,Medium
1085,2382.969971,7.403828927,Small,Small
1086,1305.839966,1.956281947,Bergy bit,Small
1087,9919.530273,6.853489222,Small,Medium
1088,898.5089722,4.010736646,Bergy bit,Small
1089,157.5189972,0.617568294,Growler,Bergy bit
1090,589.3859863,1.203467081,Bergy bit,Small
1091,145.2680054,0.556381078,Growler,Bergy bit
1092,288.5419922,1.661172863,Bergy bit,Small
1093,4928.850098,6.578801561,Small,Medium
1094,3906.179932,5.754670263,Small,Medium
1095,1079.160034,0.249168142,Growler,Small
1096,753.6079712,0.671355909,Growler,Small
1097,17905,6.758165179,Small,Large
1098,1742.219971,0.322349738,Growler,Small
1099,846.776001,4.280462714,Bergy bit,Small
1100,256.2879944,0.908874583,Growler,Small
1101,257.2590027,0.902201799,Growler,Small
1102,314.3150024,0.847825028,Growler,Small
1103,667.447998,0.270257703,Growler,Small
1104,526.4000244,1.46622285,Bergy bit,Small
1105,2678.129883,0.82370788,Growler,Small
1106,446.0299988,0.715242163,Growler,Small
1107,621.8759766,0.993114591,Growler,Small
1108,1171.660034,1.328917993,Bergy bit,Small
1109,1518.329956,2.888826512,Bergy bit,Small
1110,7752.370117,4.439690729,Bergy bit,Medium
1111,219.3090057,1.128200387,Bergy bit,Bergy bit
1112,116.3669968,0.940117188,Growler,Bergy bit
1113,30.3120003,1.251524783,Bergy bit,Bergy bit
1114,128.4519958,0.940986748,Growler,Bergy bit
1115,70.2985992,0.893814515,Growler,Bergy bit
1116,88.5487976,0.979468457,Growler,Bergy bit
1117,265.7210083,0.154907819,Growler,Small
1118,93.9756012,2.897998278,Bergy bit,Bergy bit
1119,146.2929993,0.720197241,Growler,Bergy bit
1120,85.8525009,1.040061189,Bergy bit,Bergy bit
1121,38.4168015,1.061974693,Bergy bit,Bergy bit
1122,186.5370026,0.51546362,Growler,Bergy bit
1123,348.276001,1.115548989,Bergy bit,Small
1124,7343.27002,1.308107547,Bergy bit,Medium
1125,484.9460144,3.487104695,Bergy bit,Small
1126,14087.7002,0.166858317,Growler,Medium
1127,1224.319946,1.067557272,Bergy bit,Small
1128,1855.560059,0.342541296,Growler,Small
1129,378.6929932,0.602490171,Growler,Small
1130,958.7130127,0.945424946,Growler,Small
1131,407.5320129,0.644429891,Growler,Small
1132,714.0469971,0.817666354,Growler,Small
1133,1779.900024,1.358191494,Bergy bit,Small
1134,1384.729981,1.55990801,Bergy bit,Small
1135,159.427002,0.891584781,Growler,Bergy bit
1136,1015.380005,2.055154787,Bergy bit,Small
1137,1101.77002,1.004530437,Bergy bit,Small
1138,736.3040161,0.233422056,Growler,Small
1139,1302.439941,0.921435366,Growler,Small
1140,463.7460022,0.795882691,Growler,Small
1141,995.151001,1.077180155,Bergy bit,Small
1142,231.3999939,0.83492801,Growler,Small
1143,520.5020142,1.130068413,Bergy bit,Small
1144,581.1619873,0.245723176,Growler,Small
1145,421.2269897,1.836280368,Bergy bit,Small
1146,632.2869873,0.71271644,Growler,Small
1147,3750.73999,1.165933544,Bergy bit,Medium
1148,1855.02002,2.219054262,Bergy bit,Small
1149,4427.470215,2.258343132,Bergy bit,Medium
1150,606.3179932,2.583660904,Bergy bit,Small
1151,10876.59961,1.123863746,Bergy bit,Medium
1152,4478.479981,1.724965996,Bergy bit,Medium
1153,947.0230103,0.252824949,Growler,Small
1154,2375.399902,2.650069904,Bergy bit,Small
1155,1986.23999,1.461920379,Bergy bit,Small
1156,928.8209839,3.075351166,Bergy bit,Small
1157,1383.219971,1.381628197,Bergy bit,Small
1158,527.5200195,0.644777616,Growler,Small
1159,917.5159912,2.95379584,Bergy bit,Small
1160,560.4569702,2.594173936,Bergy bit,Small
1161,3047.219971,4.023918876,Bergy bit,Small
1162,579.1129761,9.47797704,Small,Small
1163,3875.629883,2.096800451,Bergy bit,Medium
1164,763.4000244,2.132257223,Bergy bit,Small
1165,2237.780029,2.224346526,Bergy bit,Small
1166,3267.780029,2.062595588,Bergy bit,Small
1167,3636.669922,0.227435899,Growler,Medium
